"","trial","N.pop","skew","lb.tdist","ub.tdist","cover.tdist","width.tdist","lb.bca.exp","ub.bca.exp","cover.bca.exp","width.bca.exp","lb.bayes.sdprior5","ub.bayes.sdprior5","cover.bayes.sdprior5","width.bayes.sdprior5","lb.bayes.sdprior10","ub.bayes.sdprior10","cover.bayes.sdprior10","width.bayes.sdprior10","lb.bayes.sdprior15","ub.bayes.sdprior15","cover.bayes.sdprior15","width.bayes.sdprior15","lb.bayes.sdprior20","ub.bayes.sdprior20","cover.bayes.sdprior20","width.bayes.sdprior20","lb.bayes.sdprior25","ub.bayes.sdprior25","cover.bayes.sdprior25","width.bayes.sdprior25","lb.bayes.sdprior30","ub.bayes.sdprior30","cover.bayes.sdprior30","width.bayes.sdprior30","NA"
"11",11,10,-0.9,59.069081566906,76.8999866138564,1,17.8309050469504,58.3005055926421,75.8931475125084,1,17.5926419198664,66.472969715739,73.4659036487738,1,6.99293393303483,64.3293385228574,74.0599301857668,1,9.73059166290939,63.4942932073385,75.3434998258286,1,11.8492066184902,61.8331982654634,74.5726064842538,1,12.7394082187904,62.4548261745773,76.113134517653,1,13.6583083430757,62.8518192973832,75.2041974716949,1,12.3523781743117,70
"12",12,10,-0.9,66.6238921624548,76.6593674786209,1,10.0354753161662,66.9362223792786,77.3550650605494,1,10.4188426812709,67.3562119876587,74.1280308320292,1,6.77181884437043,66.9530295266157,74.7442908555332,1,7.79126132891751,67.3541198600751,74.8565075026019,1,7.50238764252681,66.9524858205868,75.5282290527883,1,8.5757432322015,67.1962634358223,76.0062057556186,1,8.80994231979626,66.8671369381197,76.1383286956767,1,9.27119175755702,70
"13",13,10,-0.9,60.2366774202221,74.0760721317889,1,13.8393947115668,61.1021578152815,73.8174938187853,1,12.7153360035038,65.4797117540756,73.0843506411103,1,7.60463888703471,63.739810864684,73.7486467941393,1,10.0088359294552,64.0534876364854,73.3718508326437,1,9.31836319615833,63.1213781042425,73.2045063070671,1,10.0831282028246,62.6316505304274,73.8634381990034,1,11.231787668576,62.5116701932648,73.4052860416581,1,10.8936158483933,70
"14",14,10,-0.9,57.2601227591704,75.9499322671636,1,18.6898095079932,58.3850819665141,76.945768743143,1,18.5606867766289,65.7940849564064,73.2439911977643,1,7.44990624135797,63.8281906703205,73.8036551285848,1,9.97546445826427,63.6510019331865,75.0571463340314,1,11.4061444008449,61.7718892043752,75.0047202691653,1,13.2328310647901,62.1343647678561,74.9938104504672,1,12.8594456826111,62.5939851998104,74.3396005958768,1,11.7456153960663,70
"15",15,10,-0.9,61.7375224376883,77.2212653650466,1,15.4837429273583,60.7422201159045,76.621181488235,1,15.8789613723305,65.4284716249967,73.4498034603128,1,8.02133183531613,64.7473548373625,74.5207866124453,1,9.77343177508281,64.4007424553395,74.7755090658584,1,10.3747666105189,63.4364129675423,74.8407187679907,1,11.4043058004484,63.8639815198746,75.7224571439455,1,11.8584756240709,63.7513837163389,75.9657960878891,1,12.2144123715502,70
"16",16,10,-0.9,67.4858878578266,77.8188967448856,1,10.3330088870591,67.2626134081695,77.7782046110161,1,10.5155912028466,67.8717090761589,74.7247281235506,1,6.85301904739168,67.4413285956768,75.0177500438715,1,7.57642144819479,67.4566488229259,76.3985041229558,1,8.94185530002989,67.329907901443,76.6542478324205,1,9.32433993097749,67.7174136519549,76.4450495799545,1,8.72763592799964,67.5769875171043,76.7902552400306,1,9.21326772292633,70
"17",17,10,-0.9,62.6064104787812,75.0147824188401,1,12.4083719400589,62.6688789064136,74.7917691957917,1,12.1228902893782,65.9879815061989,73.0584270090961,1,7.07044550289719,65.3010528619027,74.3194316876909,1,9.01837882578825,63.9178633677565,74.7088749856368,1,10.7910116178803,64.0882174176025,74.7615486706329,1,10.6733312530304,63.0080999957794,75.1632539066175,1,12.1551539108381,62.6245152428339,74.5236844212184,1,11.8991691783845,70
"18",18,10,-0.9,49.1447533135029,70.0963902847292,1,20.9516369712263,46.9172974076348,68.180957014559,1,21.2636596069241,65.7478837273819,74.0697479511214,1,8.32186422373945,62.9383066800101,75.6194843252364,1,12.6811776452262,61.3423245884141,77.3507247387475,1,16.0084001503335,62.281564586884,77.1324378573551,1,14.8508732704712,63.2905706147813,79.5391210243642,1,16.2485504095829,59.9757023471773,78.2986942116744,1,18.3229918644971,70
"19",19,10,-0.9,54.7585533410664,77.8256608240949,1,23.0671074830285,49.8028409334661,75.3211686862728,1,25.5183277528067,65.6464802779941,72.8829503695222,1,7.23647009152815,63.6427841542935,74.4252119946157,1,10.7824278403222,63.065598026403,73.8541562098392,1,10.7885581834362,62.184915306576,75.1861976339627,1,13.0012823273867,61.3112188685033,74.9795707700067,1,13.6683519015034,60.2091631988513,75.9346683097324,1,15.7255051108811,70
"20",20,10,-0.9,54.3253670603262,69.1976159721473,1,14.8722489118212,53.2652834507491,68.1961748067848,1,14.9308913560357,63.5828346772387,70.8027809758653,1,7.21994629862659,61.0380629669265,70.5171314603777,1,9.47906849345116,60.1513791307142,69.7578202425021,1,9.60644111178794,59.3572007473521,70.4040065650471,1,11.0468058176951,58.8266202733968,70.1832939623781,1,11.3566736889813,57.3273737258749,68.3918959814359,1,11.064522255561,70
"21",21,10,-0.9,69.7565175478966,83.1724387826674,0,13.4159212347708,64.4998749406638,80.6294080026282,1,16.1295330619644,69.215614140717,76.0217559642733,0,6.8061418235563,70.2108259325669,77.5682381099984,0,7.3574121774315,70.0687808961897,78.5804730259058,0,8.51169212971612,70.8036434102871,79.27236122924,0,8.46871781895295,70.5103376760912,79.9538292344961,0,9.44349155840492,70.9161355664114,79.6268383106574,0,8.71070274424596,70
"22",22,10,-0.9,53.8095471017612,70.8983972689535,1,17.0888501671923,52.4090272729002,69.2609121347909,1,16.8518848618907,63.9610680348317,72.1376411123162,1,8.17657307748449,61.8310882432065,70.6460355622224,1,8.8149473190159,60.7125807814509,71.5538532379258,1,10.8412724564749,58.5533290316611,71.2704758442178,1,12.7171468125567,59.681329647257,70.768946067399,1,11.087616420142,58.2256848797381,70.8254738120514,1,12.5997889323133,70
"23",23,10,-0.9,60.7534475931889,79.0695318535508,1,18.3160842603619,59.7237434656423,78.0301150889,1,18.3063716232577,66.8339760829405,73.4947727686303,1,6.66079668568973,65.4160361498447,74.9796024085864,1,9.56356625874169,65.0064409470041,74.838497178123,1,9.83205623111897,63.9666650002276,75.136702297602,1,11.1700372973744,64.5393993302541,75.4754827542351,1,10.936083423981,63.4920612954733,75.8418202433525,1,12.3497589478792,70
"24",24,10,-0.9,67.5240646926279,78.2926285099855,1,10.7685638173576,66.7790089139158,77.7789908625689,1,10.9999819486531,67.6055405314463,74.2034204306675,1,6.59787989922127,68.4775317947304,75.1168529004239,0,6.63932110569344,68.2156200241519,76.2880387602986,0,8.07241873614666,67.9495064864041,76.0801037129889,1,8.13059722658478,68.6404128859868,76.471706466713,0,7.83129358072622,68.2949812226706,76.5966166127639,0,8.30163539009325,70
"25",25,10,-0.9,45.9983877958533,68.8486548401582,1,22.8502670443049,38.9198649605194,65.9691654631432,0,27.0493005026238,63.6866348722995,71.6026506362115,1,7.91601576391202,60.4491094075115,70.1214400088176,1,9.67233060130611,58.9937693841293,71.203796919136,1,12.2100275350067,57.5927698428635,70.3053026109365,1,12.712532768073,56.4887285887722,69.2460947325054,1,12.7573661437332,55.6641031234479,69.7989697519269,1,14.134866628479,70
"26",26,10,-0.9,53.5497004164246,72.5615316783023,1,19.0118312618777,52.2308944279498,71.6572763039245,1,19.4263818759747,64.6415891031598,72.0984821472826,1,7.45689304412282,62.3894073396476,72.0586319799157,1,9.66922464026813,61.61372811134,71.8083922819626,1,10.1946641706225,59.8270894057632,71.8150745004106,1,11.9879850946474,59.433262168146,72.2701821079251,1,12.8369199397791,59.6170943674691,72.1236134917202,1,12.5065191242511,70
"27",27,10,-0.9,55.0716631771931,77.4176600927755,1,22.3459969155825,54.8911330778795,75.5353524886621,1,20.6442194107826,65.6471760175699,73.0234291604223,1,7.37625314285232,63.6059518573371,74.0902238698244,1,10.4842720124873,62.3723974469409,74.0998105092202,1,11.7274130622793,61.4030842496582,74.7416762890692,1,13.338592039411,61.9943174367585,74.6136917588141,1,12.6193743220555,61.7887483945547,74.7475157219842,1,12.9587673274295,70
"28",28,10,-0.9,59.3106363525274,75.4318996991099,1,16.1212633465825,57.6470236956366,73.8773258455776,1,16.230302149941,65.33634805313,73.0511453659636,1,7.71479731283358,64.3127852705672,73.7523654924568,1,9.43958022188957,63.9196742000594,73.9400480781767,1,10.0203738781173,63.3329251028854,74.7701416406195,1,11.437216537734,62.2841684194894,73.5340992071636,1,11.2499307876743,63.0379208024555,74.8796778204767,1,11.8417570180212,70
"29",29,10,-0.9,63.7004286182563,74.3259946852292,1,10.6255660669728,62.6575824114758,73.4753442705769,1,10.8177618591012,66.2044280351787,72.9718129614557,1,6.76738492627703,65.6929611773662,73.4071091693337,1,7.71414799196756,65.8103329487471,73.6953219300758,1,7.88498898132868,65.776321094514,73.7448983946719,1,7.96857730015793,64.970135767039,74.2808766875376,1,9.31074092049862,64.2883503345195,73.4334363540107,1,9.14508601949116,70
"30",30,10,-0.9,61.7577807104313,74.4420426395827,1,12.6842619291514,59.8300198143991,73.1606056001518,1,13.3305857857528,65.6124242309791,74.3287120037671,1,8.71628777278808,65.2359891262929,77.0808373911522,1,11.8448482648592,64.1149425350582,77.7060024400235,1,13.5910599049652,63.2645487871027,78.6272049586455,1,15.3626561715428,65.1485940815566,80.0225342808287,1,14.8739401992721,60.24945105539,80.4634102968716,1,20.2139592414816,70
"31",31,10,-0.9,53.8472847724597,74.823678195392,1,20.9763934229323,49.4054529142307,71.8615928690945,1,22.4561399548638,64.9104579086753,72.8491584307036,1,7.93870052202838,62.8255180689688,73.3096516795594,1,10.4841336105906,61.0750191095356,73.7185453951199,1,12.6435262855843,61.4450303824327,75.0607121211986,1,13.6156817387659,61.155847729169,75.4252212511932,1,14.2693735220242,60.1140917434666,74.3533177689966,1,14.2392260255299,70
"32",32,10,-0.9,64.4397908329534,77.8534437998496,1,13.4136529668962,63.7912496855086,77.0693829131656,1,13.2781332276571,66.7631711544112,73.7262713333742,1,6.96310017896295,67.1695000467655,74.1830537108868,1,7.01355366412126,66.7276267338841,75.1384609599037,1,8.41083422601967,66.1176669577498,75.6614562086938,1,9.54378925094399,66.7591392138408,75.5232232533947,1,8.76408403955389,66.2912929183559,75.393349511992,1,9.10205659363605,70
"33",33,10,-0.9,58.748417498512,77.4912283743998,1,18.7428108758877,58.6598785856455,76.5450053157104,1,17.8851267300649,66.24395425199,73.4333085944675,1,7.18935434247744,65.145573793712,74.2435164865349,1,9.0979426928229,63.2891493363983,74.9785648678232,1,11.6894155314248,61.9322821371128,75.8603731109049,1,13.928090973792,63.3238104228301,75.0645250447176,1,11.7407146218875,62.6337866438045,75.143199576577,1,12.5094129327725,70
"34",34,10,-0.9,63.3121514909933,77.8657861668538,1,14.5536346758604,64.1985695163377,77.7033456830748,1,13.5047761667371,66.2554559556332,73.6654019936434,1,7.40994603801018,66.071044094273,75.1525824277616,1,9.08153833348852,65.5078642518325,75.7316016907679,1,10.2237374389354,64.9672175032242,76.0677658858176,1,11.1005483825935,65.1372728396782,76.8593471076249,1,11.7220742679467,65.3399250890241,76.2965301161488,1,10.9566050271247,70
"35",35,10,-0.9,65.9944300229418,77.7445267837288,1,11.750096760787,65.925208206538,77.904360493161,1,11.979152286623,67.6785284092405,73.8327320466064,1,6.15420363736591,66.8188866986638,75.1744808770769,1,8.35559417841313,67.3509515364838,75.4057936302536,1,8.05484209376978,66.7625222431815,75.9629029031643,1,9.20038065998281,67.0670264640173,75.6549355697427,1,8.58790910572536,67.4989465271991,75.9666045778825,1,8.46765805068337,70
"36",36,10,-0.9,62.613301166251,79.5958957182478,1,16.9825945519968,62.1321608745119,78.2032100445559,1,16.071049170044,67.1422842684194,73.6552135010565,1,6.51292923263708,66.5608251684907,74.9634535983845,1,8.40262842989382,65.5861585724716,75.5920741959424,1,10.0059156234707,66.0087931684018,76.3594628890873,1,10.3506697206855,65.7046159847341,76.6837048163349,1,10.9790888316008,65.8644772655195,76.2511874316121,1,10.3867101660926,70
"37",37,10,-0.9,57.5167776402596,80.3850792159357,1,22.8683015756761,54.4732756320763,78.9632813833946,1,24.4900057513183,66.1286887656421,73.8763281421916,1,7.74763937654947,64.0012395965644,75.242141700889,1,11.2409021043245,64.730972647686,76.5802805613885,1,11.8493079137024,64.335387162899,76.3790001290653,1,12.0436129661663,63.9435963060428,76.6205062119804,1,12.6769099059376,61.7045328617879,77.0474713446693,1,15.3429384828814,70
"38",38,10,-0.9,57.5207521501879,75.0633454292634,1,17.5425932790755,57.7309962610259,75.5018103671173,1,17.7708141060914,66.6878919137458,71.9290384344167,1,5.24114652067081,66.5522946357168,72.1056326351151,1,5.55333799939827,66.5227540315274,72.6891308084566,1,6.16637677692913,66.5775753245725,73.264661382035,1,6.68708605746252,66.5396377679002,71.5854862176958,1,5.0458484497956,66.5514967412302,73.413033629977,1,6.86153688874677,70
"39",39,10,-0.9,62.0370848015435,80.9483162965503,1,18.9112314950068,51.7090639873514,77.7997560335525,1,26.0906920462011,66.5789646858538,74.1607206304066,1,7.58175594455285,66.50745839066,74.7759598234204,1,8.26850143276039,65.7409428888987,76.3197081870909,1,10.5787652981922,66.5840763383406,76.1813668059376,1,9.59729046759698,65.9418036226156,76.5633245503289,1,10.6215209277133,64.9558164006869,76.9761185207297,1,12.0203021200427,70
"40",40,10,-0.9,65.650397676871,77.64812905379,1,11.997731376919,64.193236561881,76.9103791081877,1,12.7171425463067,67.3109768051601,74.566075600056,1,7.25509879489583,67.0126358127635,75.0864357544538,1,8.07379994169028,66.7721479434094,75.2297324666604,1,8.45758452325104,67.1301293994067,75.6408337422175,1,8.51070434281074,66.6837612207638,75.7447921470848,1,9.06103092632101,67.0382346666601,76.2100521575773,1,9.17181749091719,70
"41",41,10,-0.9,62.0883648691175,77.2332220400699,1,15.1448571709524,61.4677028756362,76.4113976356002,1,14.943694759964,66.3573602966337,73.5495137955733,1,7.19215349893959,65.2191201860518,74.3067236434914,1,9.08760345743967,64.9002325268563,74.3772106936216,1,9.47697816676532,65.2545085642872,75.0615126082719,1,9.80700404398463,64.1671485786716,74.5591150140981,1,10.3919664354264,64.3092474331197,75.2790803472019,1,10.9698329140822,70
"42",42,10,-0.9,61.5189872308176,80.8677483578434,1,19.3487611270258,60.8120575667571,79.1540227093282,1,18.3419651425711,66.015044439534,73.7356951171024,1,7.7206506775684,65.8790078580265,75.3600116085923,1,9.4810037505658,65.88618499422,76.046982030397,1,10.160797036177,65.8517506309411,76.7750044416847,1,10.9232538107436,64.5888122375866,77.5803732099449,1,12.9915609723583,64.2983030306285,76.7874489060376,1,12.4891458754091,70
"43",43,10,-0.9,46.8880127815255,69.1803513569144,1,22.2923385753889,44.5723513364094,67.5017380821535,0,22.9293867457441,63.8804207416392,72.1322970381774,1,8.25187629653816,60.8124754182348,71.4562739617576,1,10.6437985435228,59.0107716102535,71.2283794615424,1,12.2176078512889,56.6096026743182,70.5537551927809,1,13.9441525184627,57.3248920631501,71.2227791270898,1,13.8978870639397,56.3424113110319,70.7856770716315,1,14.4432657605997,70
"44",44,10,-0.9,61.6414530781522,78.0179108119583,1,16.3764577338061,58.3469072078064,75.5255176291203,1,17.1786104213138,66.06150739101,73.1630416131586,1,7.10153422214862,65.4246489498864,74.2985385200688,1,8.87388957018243,65.1384239613352,74.5158442942022,1,9.37742033286692,65.3543953740443,74.6202806475523,1,9.26588527350798,64.481839958056,74.9055958709667,1,10.4237559129107,65.5663437543888,75.2058502477613,1,9.63950649337247,70
"45",45,10,-0.9,56.839815455587,77.7012481581158,1,20.8614327025288,57.2919650790171,77.165085324474,1,19.8731202454569,65.3043860130619,73.7029857916876,1,8.39859977862568,63.7951476165722,74.4865720282248,1,10.6914244116526,62.9933933576043,74.5584141122561,1,11.5650207546519,63.331827933389,75.773461952557,1,12.441634019168,61.4743915749842,75.1556501558098,1,13.6812585808256,61.5119542773781,75.4032106781992,1,13.8912564008211,70
"46",46,10,-0.9,60.3394335885059,76.5167372528039,1,16.177303664298,59.3333468602974,75.920379072612,1,16.5870322123147,65.7106450662028,74.6229467882118,1,8.91230172200903,65.8556732814249,76.4637335675583,1,10.6080602861334,63.4772235514305,78.1820468337253,1,14.7048232822948,65.2902729735759,79.5274011775611,1,14.2371282039852,64.6049216900731,81.0380093665285,1,16.4330876764554,61.6114450846779,81.7862609069382,1,20.1748158222603,70
"47",47,10,-0.9,62.3093276408074,78.3225432686067,1,16.0132156277992,60.9880889196004,78.0396268128371,1,17.0515378932367,66.5479303598754,73.4872211406468,1,6.93929078077142,65.3648604138421,75.1902544367641,1,9.82539402292193,64.8644909402014,75.1884822015861,1,10.3239912613847,65.44537590765,75.1870932271248,1,9.7417173194748,64.3799928514995,76.2676953039139,1,11.8877024524144,64.6499738587122,75.2642267249765,1,10.6142528662643,70
"48",48,10,-0.9,55.4411858639108,73.8482129575702,1,18.4070270936594,54.8324003900277,73.4368155234675,1,18.6044151334397,64.9198463975266,72.6150638242036,1,7.69521742667706,62.8939292218692,73.9874707531485,1,11.0935415312792,61.8644999283697,72.2583137046359,1,10.3938137762662,59.8811853560221,73.0220892595173,1,13.1409039034951,61.2697158790759,74.3130322181209,1,13.043316339045,59.2331993968062,73.7224842005469,1,14.4892848037407,70
"49",49,10,-0.9,65.8817205959857,79.3736830561897,1,13.4919624602039,65.480199728511,78.0989347538785,1,12.6187350253676,67.4340559469595,74.3406601651771,1,6.90660421821755,67.2019853547113,75.3571351983411,1,8.15514984362984,67.2728514927728,76.747045954048,1,9.4741944612752,67.1813267291516,76.2388939641314,1,9.05756723497984,67.5711394423517,77.3124713452786,1,9.74133190292697,67.4604610054536,77.2810807246098,1,9.82061971915623,70
"50",50,10,-0.9,44.0823842820775,65.3916274929091,0,21.3092432108316,45.9561807636199,68.4029856047559,1,22.4468048411359,63.4499013942433,71.93308911369,1,8.48318771944671,60.6253577626,71.9618501976552,1,11.3364924350552,58.9064692512894,71.6828329403408,1,12.7763636890514,57.8007814436318,71.9791206702037,1,14.1783392265719,55.6259568742575,71.116740438349,1,15.4907835640915,55.6723317336474,70.5325925403347,1,14.8602608066873,70
"51",51,10,-0.9,57.3706836978895,79.2413056864493,1,21.8706219885598,53.1364705110115,76.6628029779031,1,23.5263324668917,65.1070496499632,73.6149290155923,1,8.50787936562907,64.483711108021,73.9992196891361,1,9.51550858111514,63.6602331907139,74.3614768559432,1,10.7012436652292,63.2245396510837,74.6350789989337,1,11.41053934785,62.7566904146952,75.4108837637312,1,12.6541933490359,63.6992458733918,75.4499336941082,1,11.7506878207164,70
"52",52,10,-0.9,66.2815297628927,76.8583851575303,1,10.5768553946375,65.7478040451138,76.2924016560541,1,10.5445976109403,66.5040534478805,74.9212596909113,1,8.41720624303082,64.1634069001884,76.6987572274561,1,12.5353503272677,63.7924394739522,77.4282863840912,1,13.635846910139,64.2006924123548,80.2143769308496,1,16.0136845184948,63.0171202233985,79.7145278552891,1,16.6974076318906,62.2106757534327,83.548279464457,1,21.3376037110244,70
"53",53,10,-0.9,49.8768145005798,72.506096091406,1,22.6292815908262,50.3414425102853,72.0292824967713,1,21.6878399864861,64.4241729482684,73.1832751579588,1,8.75910220969038,62.6102995426875,72.5855313242609,1,9.97523178157342,60.8642631069076,74.1227015854672,1,13.2584384785596,59.7865066903937,74.947508037054,1,15.1610013466603,60.1106533061843,74.1686590146169,1,14.0580057084326,57.7771848175079,75.2853041747739,1,17.508119357266,70
"54",54,10,-0.9,50.7792654982225,73.9018949593224,1,23.1226294610999,46.5904110652933,71.3642137472665,1,24.7738026819732,64.7721295879292,72.8426859450619,1,8.0705563571327,62.6286483148392,74.1506953193029,1,11.5220470044637,61.0816693692323,73.3593708591285,1,12.2777014898963,60.6154391613713,73.9643205161055,1,13.3488813547342,60.1239669138668,76.061330003152,1,15.9373630892852,58.352357977108,72.7074208785804,1,14.3550629014724,70
"55",55,10,-0.9,65.7401191496078,79.0129743176427,1,13.2728551680349,65.0077491295707,78.2157271554833,1,13.2079780259126,66.719251260379,74.3583264588578,1,7.63907519847878,67.3204353605593,75.4611357633268,1,8.14070040276742,67.017431389125,76.066404615459,1,9.04897322633393,67.1167420577031,76.0786897293444,1,8.96194767164135,67.5822700427449,76.5927553035392,1,9.01048526079435,66.8955391408562,77.523724305459,1,10.6281851646028,70
"56",56,10,-0.9,69.5171258458435,79.5178622113703,0,10.0007363655268,69.4590454701073,79.1552653312081,0,9.69621986110081,68.7493935145462,75.1125268012418,0,6.36313328669554,69.0436289426564,76.6921876981307,0,7.64855875547423,69.5279560931078,77.3355081313462,0,7.80755203823846,69.5187588958708,77.0523390197128,0,7.53358012384203,69.386423531764,77.7301951620982,0,8.34377163033423,69.7603533724216,77.796686148786,0,8.03633277636432,70
"57",57,10,-0.9,60.5910066752272,77.0751863303519,1,16.4841796551246,60.5491130456132,77.5896116317001,1,17.0404985860869,66.0115389818791,73.6147652326441,1,7.60322625076502,65.2137886656752,74.6628587047424,1,9.44907003906719,63.2187204984214,74.7853662080577,1,11.5666457096363,64.4450813310093,75.2348051091296,1,10.7897237781203,63.0003868591757,75.6207315803722,1,12.6203447211965,62.175437197642,76.0918536658591,1,13.9164164682171,70
"58",58,10,-0.9,60.5516066406426,75.3943250184447,1,14.8427183778021,60.268581278682,75.2367752737708,1,14.9681939950888,65.9361512285784,73.1789991226111,1,7.24284789403268,64.6632086701394,73.163975026448,1,8.50076635630853,64.0569114544821,73.7882835558715,1,9.7313721013894,63.2495433991001,72.8847600083386,1,9.63521660923856,63.2288526248938,73.2890430062245,1,10.0601903813307,64.1676861337851,73.8414364325862,1,9.67375029880114,70
"59",59,10,-0.9,60.9426935656468,74.5809777412738,1,13.6382841756269,62.1633841522044,76.8921756229266,1,14.7287914707222,66.4165193633071,73.8313380148644,1,7.41481865155728,64.4522583258906,74.5546019857239,1,10.1023436598333,63.7641268211839,75.7752839799893,1,12.0111571588054,63.3707909596961,76.0430642410154,1,12.6722732813193,62.0086826832728,74.7960809940735,1,12.7873983108007,61.3127455722031,75.6966744494959,1,14.3839288772928,70
"60",60,10,-0.9,52.241760829921,68.3243645506564,1,16.0826037207354,52.1150326296586,68.3453912639481,1,16.2303586342895,63.957107375884,71.8189424197115,1,7.86183504382758,61.1137987175718,71.2492426168797,1,10.1354438993079,60.1368537046289,70.885598732086,1,10.748745027457,58.7717141785641,71.5586406545511,1,12.786926475987,56.945145275088,71.1828563218026,1,14.2377110467147,56.5478749561321,70.7254869535873,1,14.1776119974553,70
